,PatentID,Blockings,Citations,Ratio,Blocking_appnumber
1637,9071347,0,0,0.0,0
1638,8787479,0,0,0.0,0
1639,6996403,0,2,0.0,0
1640,6173330,2,38,0.052631578947400004,2
1641,7340396,0,2,0.0,0
1642,5867060,0,13,0.0,0
1643,7363044,1,2,0.5,1
1644,8996016,0,0,0.0,0
1645,7978088,0,3,0.0,0
1646,6014376,2,27,0.07407407407410001,2
1647,8044828,0,1,0.0,0
1648,6792281,2,4,0.5,1
1649,6373884,2,2,1.0,1
1650,7634251,7,0,0.0,1
1651,7433653,0,9,0.0,0
1652,8666318,0,0,0.0,0
1653,7886355,1,10,0.1,1
1654,5818618,0,3,0.0,0
1655,8699990,0,0,0.0,0
1656,9035967,0,0,0.0,0
1657,6122283,0,8,0.0,0
1658,8643748,0,0,0.0,0
1659,6535548,0,0,0.0,0
1660,6804518,0,20,0.0,0
1661,8355720,0,0,0.0,0
1662,5741609,3,2,1.5,1
1663,7843824,0,4,0.0,0
1664,9137151,0,0,0.0,0
1665,8462729,0,1,0.0,0
1666,6175740,5,40,0.125,2
1667,8601515,0,1,0.0,0
1668,7817733,0,4,0.0,0
1669,9203463,0,0,0.0,0
1670,7449862,0,1,0.0,0
1671,7246059,0,1,0.0,0
1672,6754908,2,9,0.222222222222,2
1673,7546149,0,1,0.0,0
1674,6816895,0,4,0.0,0
1675,7986928,0,0,0.0,0
1676,5896261,0,2,0.0,0
1677,7388923,1,4,0.25,1
1678,7450561,0,3,0.0,0
1679,5745848,0,10,0.0,0
1680,8902713,0,0,0.0,0
1681,7130613,0,2,0.0,0
1682,6134221,0,0,0.0,0
1683,7053883,0,3,0.0,0
1684,8019287,0,5,0.0,0
1685,6347882,2,13,0.153846153846,1
1686,6291756,0,3,0.0,0
1687,8225162,0,0,0.0,0
1688,5940381,0,17,0.0,0
1689,6192247,1,7,0.14285714285700002,1
1690,8917792,0,0,0.0,0
1691,9154814,0,0,0.0,0
1692,7076528,0,35,0.0,0
1693,5987332,0,2,0.0,0
1694,9094878,0,0,0.0,0
1695,6070089,0,23,0.0,0
1696,7187759,1,4,0.25,1
1697,5905720,0,0,0.0,0
1698,5687056,0,0,0.0,0
1699,8438287,0,0,0.0,0
1700,9210536,0,0,0.0,0
1701,7269642,0,2,0.0,0
1702,6904611,1,10,0.1,1
1703,8527012,0,0,0.0,0
1704,7341183,0,0,0.0,0
1705,8265057,0,0,0.0,0
1706,6064659,0,1,0.0,0
1707,7065521,0,4,0.0,0
1708,7593718,0,13,0.0,0
1709,7155255,0,2,0.0,0
1710,5705955,0,28,0.0,0
1711,7072468,0,1,0.0,0
1712,6000120,0,3,0.0,0
1713,6327303,0,0,0.0,0
1714,6169538,29,82,0.353658536585,13
1715,6233559,4,134,0.029850746268700004,3
1716,5754739,0,0,0.0,0
1717,6169522,0,4,0.0,0
1718,8651368,0,0,0.0,0
1719,7673063,0,3,0.0,0
1720,8767708,0,0,0.0,0
1721,6072778,0,18,0.0,0
1722,6483874,4,20,0.2,2
1723,8983536,0,0,0.0,0
1724,6661284,0,5,0.0,0
1725,5802484,0,1,0.0,0
1726,7738907,2,11,0.181818181818,2
1727,8813254,0,0,0.0,0
1728,6265977,6,120,0.05,4
1729,8731822,0,0,0.0,0
1730,7747772,0,2,0.0,0
1731,8049747,0,0,0.0,0
1732,8874105,0,0,0.0,0
1733,8244250,1,1,1.0,1
1734,7724806,0,1,0.0,0
1735,7776386,0,0,0.0,0
1736,8050541,0,1,0.0,0
1737,5920550,0,2,0.0,0
1738,7705874,0,2,0.0,0
1739,7689448,3,5,0.6,1
1740,8601096,0,0,0.0,0
1741,7305555,2,3,0.666666666667,1
1742,7447231,0,0,0.0,0
1743,7271772,0,1,0.0,0
1744,6477372,0,17,0.0,0
1745,6963696,0,3,0.0,0
1746,6898208,0,6,0.0,0
1747,8631454,0,0,0.0,0
1748,6181685,0,3,0.0,0
1749,6198748,0,0,0.0,0
1750,6909707,0,32,0.0,0
1751,6889385,6,121,0.0495867768595,4
1752,9007017,0,0,0.0,0
1753,7929701,1,0,0.0,1
1754,5705995,0,62,0.0,0
1755,5710975,0,9,0.0,0
1756,6758404,0,15,0.0,0
1757,6314301,0,2,0.0,0
1758,5913167,0,4,0.0,0
1759,9172990,0,0,0.0,0
1760,6282182,1,4,0.25,1
1761,8189581,0,1,0.0,0
1762,8620996,0,0,0.0,0
1763,7487534,0,6,0.0,0
1764,5796777,1,18,0.0555555555556,1
1765,7054323,0,6,0.0,0
1766,9210425,0,0,0.0,0
1767,6690655,0,61,0.0,0
1768,7653422,4,12,0.33333333333299997,1
1769,7185091,0,2,0.0,0
1770,7054665,0,0,0.0,0
1771,7266133,0,4,0.0,0
1772,7526451,0,14,0.0,0
1773,7773224,0,0,0.0,0
1774,6912380,0,2,0.0,0
1775,6952573,2,7,0.28571428571400004,2
1776,6871074,1,2,0.5,1
1777,5898295,0,0,0.0,0
1778,9210138,0,0,0.0,0
1779,8725197,0,0,0.0,0
1780,8519965,0,1,0.0,0
1781,9165531,0,0,0.0,0
1782,6347228,1,19,0.052631578947400004,1
1783,5958006,70,154,0.45454545454499995,7
1784,6085068,0,5,0.0,0
1785,8667303,0,1,0.0,0
1786,8717443,0,0,0.0,0
1787,7580713,0,0,0.0,0
1788,8194648,6,1,6.0,1
1789,9235422,0,0,0.0,0
1790,7113761,0,0,0.0,0
1791,6799062,3,8,0.375,1
1792,6987749,0,4,0.0,0
1793,7558590,0,1,0.0,0
1794,7855878,0,1,0.0,0
1795,7382182,0,2,0.0,0
1796,8995548,0,0,0.0,0
1797,6008636,0,45,0.0,0
1798,6014102,0,52,0.0,0
1799,5909183,10,89,0.11235955056199999,5
1800,5862453,0,11,0.0,0
1801,8509769,0,0,0.0,0
1802,5864799,0,3,0.0,0
1803,7359721,0,1,0.0,0
1804,7356029,0,0,0.0,0
1805,8219095,0,1,0.0,0
1806,8199845,2,1,2.0,1
1807,6253063,0,22,0.0,0
1808,5867054,0,3,0.0,0
1809,9042945,0,0,0.0,0
1810,6944427,1,5,0.2,1
1811,7516678,0,0,0.0,0
1812,6459891,0,2,0.0,0
1813,6842571,0,3,0.0,0
1814,7929483,0,0,0.0,0
1815,6816472,0,3,0.0,0
1816,7200119,0,1,0.0,0
1817,7647042,0,1,0.0,0
1818,6760604,0,0,0.0,0
1819,6696195,0,4,0.0,0
1820,9130784,0,0,0.0,0
1821,8193993,0,1,0.0,0
1822,RE44089,0,0,0.0,0
1823,7626998,0,0,0.0,0
1824,7130342,0,6,0.0,0
1825,D636782,0,1,0.0,0
1826,8781452,0,0,0.0,0
1827,7577915,0,1,0.0,0
1828,5835730,1,21,0.047619047619,1
1829,6493556,0,19,0.0,0
1830,5821006,0,2,0.0,0
1831,8427102,0,0,0.0,0
1832,7321768,0,4,0.0,0
1833,6556131,0,8,0.0,0
1834,6141541,1,52,0.0192307692308,1
1835,8842603,0,0,0.0,0
1836,5946620,0,5,0.0,0
1837,7471961,0,2,0.0,0
1838,6980838,0,2,0.0,0
1839,7642753,0,0,0.0,0
1840,5936516,1,1,1.0,1
1841,7453219,3,9,0.33333333333299997,1
1842,7508434,0,1,0.0,0
1843,8116733,0,0,0.0,0
1844,6182036,0,4,0.0,0
1845,7451476,5,3,1.6666666666699999,1
1846,6434197,7,46,0.15217391304300001,4
1847,7723613,0,1,0.0,0
1848,7620403,13,2,6.5,1
1849,6914570,0,4,0.0,0
1850,6710578,12,27,0.444444444444,5
1851,6438225,0,0,0.0,0
1852,7148789,0,12,0.0,0
1853,8666417,0,0,0.0,0
1854,7031273,0,3,0.0,0
1855,6130613,3,22,0.13636363636399998,1
1856,6687259,0,18,0.0,0
1857,7552267,0,3,0.0,0
1858,7084815,1,10,0.1,1
1859,7570581,0,1,0.0,0
1860,7607075,0,4,0.0,0
1861,5774857,0,21,0.0,0
1862,8666753,0,0,0.0,0
1863,6194975,0,0,0.0,0
1864,7320045,0,1,0.0,0
1865,6853445,1,3,0.33333333333299997,1
1866,8059625,0,3,0.0,0
1867,7170987,0,1,0.0,0
1868,6697016,0,6,0.0,0
1869,6125137,1,3,0.33333333333299997,1
1870,6259491,0,26,0.0,0
1871,7164893,0,15,0.0,0
1872,9118940,0,0,0.0,0
1873,5754484,1,1,1.0,1
1874,6665521,5,44,0.113636363636,3
1875,5842210,0,5,0.0,0
1876,7426390,0,0,0.0,0
1877,6081600,0,12,0.0,0
1878,6647061,9,72,0.125,5
1879,7330174,4,5,0.8,1
1880,6006068,0,10,0.0,0
1881,6880170,1,18,0.0555555555556,1
1882,8412209,1,6,0.166666666667,1
1883,6947555,0,0,0.0,0
1884,6907027,0,0,0.0,0
1885,7932859,0,2,0.0,0
1886,7098855,0,2,0.0,0
1887,5626729,0,2,0.0,0
1888,5761504,0,5,0.0,0
1889,6387559,8,7,1.14285714286,1
1890,8970486,0,0,0.0,0
1891,6242979,1,20,0.05,1
1892,5977916,0,3,0.0,0
1893,8761248,0,0,0.0,0
1894,6965594,0,0,0.0,0
1895,7393149,0,0,0.0,0
1896,7242957,0,0,0.0,0
1897,6480555,0,6,0.0,0
1898,6163766,0,4,0.0,0
1899,8135418,0,3,0.0,0
1900,6177907,0,8,0.0,0
1901,9098789,0,0,0.0,0
1902,7079824,0,0,0.0,0
1903,8046219,0,5,0.0,0
1904,7002938,0,9,0.0,0
1905,6585424,0,0,0.0,0
1906,5696765,0,28,0.0,0
1907,6977675,0,35,0.0,0
1908,5812602,0,0,0.0,0
1909,6122014,0,30,0.0,0
1910,7106714,0,7,0.0,0
1911,9027101,0,0,0.0,0
1912,8565729,0,0,0.0,0
1913,7734316,0,1,0.0,0
1914,7818632,0,0,0.0,0
1915,8321663,0,0,0.0,0
1916,7013272,0,0,0.0,0
1917,6263191,0,0,0.0,0
1918,8611277,0,0,0.0,0
1919,8280459,0,1,0.0,0
1920,8930841,0,0,0.0,0
1921,7945255,1,1,1.0,1
1922,5930299,0,14,0.0,0
1923,6161018,2,10,0.2,1
1924,5764899,39,324,0.12037037037000001,3
1925,7089012,0,2,0.0,0
1926,6018360,0,19,0.0,0
1927,6252455,0,12,0.0,0
1928,7940740,11,35,0.314285714286,9
1929,8520617,0,1,0.0,0
1930,6788929,0,7,0.0,0
1931,6195342,2,17,0.117647058824,2
1932,7239620,0,1,0.0,0
1933,7797008,0,1,0.0,0
1934,7529416,0,0,0.0,0
1935,6839387,0,6,0.0,0
1936,8805347,0,0,0.0,0
1937,7277453,16,15,1.0666666666700002,2
1938,6465119,7,11,0.636363636364,3
1939,8793583,0,0,0.0,0
1940,7315523,0,5,0.0,0
1941,6429811,1,31,0.0322580645161,1
1942,6990123,0,0,0.0,0
1943,6794935,0,6,0.0,0
1944,6694149,2,8,0.25,1
1945,8584214,0,0,0.0,0
1946,6907019,2,4,0.5,1
1947,7729128,0,1,0.0,0
1948,D704672,0,1,0.0,0
1949,8995947,0,0,0.0,0
1950,8122476,0,0,0.0,0
1951,6539359,0,64,0.0,0
1952,9203663,0,0,0.0,0
1953,7173606,2,2,1.0,1
1954,7031759,0,3,0.0,0
1955,7643820,0,0,0.0,0
1956,8411670,0,0,0.0,0
1957,9092101,0,0,0.0,0
1958,6211819,2,38,0.052631578947400004,1
1959,6147984,0,1,0.0,0
1960,8874117,0,0,0.0,0
1961,6212382,2,9,0.222222222222,2
1962,8205143,0,5,0.0,0
1963,6128763,1,9,0.111111111111,1
1964,7177844,0,1,0.0,0
1965,7464863,0,0,0.0,0
1966,7231084,0,2,0.0,0
1967,7944891,0,0,0.0,0
1968,7313369,0,0,0.0,0
1969,7079872,1,7,0.14285714285700002,1
1970,7295638,0,2,0.0,0
1971,7317797,0,7,0.0,0
1972,5627931,2,7,0.28571428571400004,1
1973,7872442,0,1,0.0,0
1974,6515222,0,4,0.0,0
1975,6141542,0,32,0.0,0
1976,8489117,0,0,0.0,0
1977,7245933,0,1,0.0,0
1978,8971437,0,0,0.0,0
1979,D559842,0,2,0.0,0
1980,7680118,3,4,0.75,2
1981,8463599,0,1,0.0,0
1982,8364951,0,1,0.0,0
1983,6394826,0,0,0.0,0
1984,6327275,0,7,0.0,0
1985,6660427,2,25,0.08,1
1986,7474747,0,1,0.0,0
1987,6507607,0,0,0.0,0
1988,6741554,2,30,0.06666666666669999,1
1989,7590044,0,0,0.0,0
1990,9042887,0,0,0.0,0
1991,7274683,0,14,0.0,0
1992,5945852,0,6,0.0,0
1993,8873650,0,0,0.0,0
1994,5740534,0,86,0.0,0
1995,7486792,0,0,0.0,0
1996,6081202,0,1,0.0,0
1997,6586124,0,4,0.0,0
1998,5873044,0,2,0.0,0
1999,6975174,0,0,0.0,0
2000,7705787,0,1,0.0,0
2001,6016312,1,40,0.025,1
2002,5838740,5,41,0.121951219512,4
2003,8000254,0,15,0.0,0
2004,6571112,0,3,0.0,0
2005,8204014,0,0,0.0,0
2006,7657434,0,16,0.0,0
2007,5901344,0,24,0.0,0
2008,7246203,0,3,0.0,0
2009,6600928,3,17,0.176470588235,2
2010,7117009,6,19,0.315789473684,3
2011,6594414,0,2,0.0,0
2012,7342955,0,7,0.0,0
2013,6453160,2,6,0.33333333333299997,1
2014,7920696,0,7,0.0,0
2015,6060997,0,41,0.0,0
2016,5737404,0,6,0.0,0
2017,8509112,0,0,0.0,0
2018,5873023,0,6,0.0,0
2019,7457590,0,6,0.0,0
2020,6016511,0,2,0.0,0
2021,6091357,0,0,0.0,0
2022,5949771,0,3,0.0,0
2023,9130928,0,0,0.0,0
2024,6983241,0,0,0.0,0
2025,7596224,0,1,0.0,0
2026,6931661,0,5,0.0,0
2027,6148064,0,11,0.0,0
2028,6573782,0,0,0.0,0
2029,5699365,3,64,0.046875,2
2030,5729219,7,58,0.120689655172,4
2031,7957763,0,3,0.0,0
2032,8767525,0,0,0.0,0
2033,7613758,0,1,0.0,0
2034,6122488,0,3,0.0,0
2035,7653129,0,4,0.0,0
2036,7573958,0,0,0.0,0
2037,6415252,1,10,0.1,1
2038,7787870,1,6,0.166666666667,1
2039,5987024,0,10,0.0,0
2040,7923938,0,2,0.0,0
2041,7464313,0,4,0.0,0
2042,5832147,0,4,0.0,0
2043,7453831,2,5,0.4,1
2044,8139515,0,0,0.0,0
2045,6901117,0,15,0.0,0
2046,7755615,0,2,0.0,0
2047,8224850,0,0,0.0,0
2048,7233916,0,10,0.0,0
2049,9230486,0,0,0.0,0
2050,6314095,0,24,0.0,0
2051,6724170,5,4,1.25,1
2052,6643512,0,28,0.0,0
2053,7116771,0,4,0.0,0
2054,6114634,0,1,0.0,0
2055,5832223,0,66,0.0,0
2056,5926751,0,0,0.0,0
2057,7010657,4,2,2.0,1
2058,6061574,0,4,0.0,0
2059,7689234,0,7,0.0,0
2060,8495115,0,0,0.0,0
2061,5677085,0,0,0.0,0
2062,7468966,0,7,0.0,0
2063,8594207,0,1,0.0,0
2064,D733101,0,0,0.0,0
2065,5848718,0,1,0.0,0
2066,8125944,0,1,0.0,0
2067,5974121,0,2,0.0,0
2068,8933877,0,0,0.0,0
2069,6349314,0,11,0.0,0
2070,6026296,0,4,0.0,0
2071,7692681,0,1,0.0,0
2072,8841847,0,0,0.0,0
2073,5960350,0,20,0.0,0
2074,7522548,0,0,0.0,0
2075,6944289,0,4,0.0,0
2076,7099684,6,4,1.5,1
2077,7774015,0,1,0.0,0
2078,8059556,0,0,0.0,0
2079,7340221,1,8,0.125,1
2080,8417225,0,0,0.0,0
2081,7499689,1,3,0.33333333333299997,1
2082,6570861,3,1,3.0,2
2083,8073062,0,13,0.0,0
2084,8369893,0,1,0.0,0
2085,8370626,0,0,0.0,0
2086,6275488,0,11,0.0,0
2087,8042150,0,1,0.0,0
2088,6185433,8,13,0.615384615385,1
2089,8311013,0,0,0.0,0
2090,7639131,0,12,0.0,0
2091,6429770,0,0,0.0,0
2092,7706336,0,3,0.0,0
2093,6668164,0,9,0.0,0
2094,8310943,0,1,0.0,0
2095,8386260,0,0,0.0,0
2096,5659622,0,12,0.0,0
2097,5647963,0,0,0.0,0
2098,7836294,0,0,0.0,0
2099,6169887,0,1,0.0,0
2100,8942166,0,0,0.0,0
2101,9176614,0,0,0.0,0
2102,8350871,0,0,0.0,0
2103,7979775,0,6,0.0,0
2104,6469997,2,6,0.33333333333299997,1
2105,6009323,0,21,0.0,0
2106,7685070,0,2,0.0,0
2107,7680251,0,0,0.0,0
2108,7467352,0,1,0.0,0
2109,6300835,0,13,0.0,0
2110,7843489,0,0,0.0,0
2111,7808340,0,0,0.0,0
2112,7405384,0,1,0.0,0
2113,6671515,0,0,0.0,0
2114,6990342,0,0,0.0,0
2115,7881214,0,0,0.0,0
2116,7165205,0,9,0.0,0
2117,8976218,0,0,0.0,0
2118,6111892,0,1,0.0,0
2119,8565558,0,0,0.0,0
2120,8295879,0,1,0.0,0
2121,5841864,0,3,0.0,0
2122,7024232,0,2,0.0,0
2123,8462954,0,0,0.0,0
2124,8249545,0,0,0.0,0
2125,5812229,0,0,0.0,0
2126,6934303,0,0,0.0,0
2127,7672539,0,1,0.0,0
2128,6545992,0,4,0.0,0
2129,8352853,0,0,0.0,0
2130,8332633,0,1,0.0,0
2131,6366880,0,16,0.0,0
2132,7451312,0,13,0.0,0
2133,8005364,0,1,0.0,0
2134,6904460,0,20,0.0,0
2135,5831976,0,1,0.0,0
2136,8165074,0,0,0.0,0
2137,6430228,11,5,2.2,1
2138,6075484,0,12,0.0,0
2139,6744740,15,58,0.258620689655,6
2140,7310423,1,6,0.166666666667,1
2141,8044989,0,2,0.0,0
2142,8284732,0,3,0.0,0
2143,9123328,0,0,0.0,0
2144,7492753,2,4,0.5,1
2145,6824919,0,1,0.0,0
2146,6963942,0,0,0.0,0
2147,9167245,0,0,0.0,0
2148,6162064,0,0,0.0,0
2149,6060966,0,2,0.0,0
2150,8879679,0,0,0.0,0
2151,6493406,0,2,0.0,0
2152,6909761,2,8,0.25,2
2153,7213062,2,19,0.105263157895,2
2154,7016855,0,16,0.0,0
2155,6430408,0,10,0.0,0
2156,6320477,0,0,0.0,0
2157,7921741,0,0,0.0,0
2158,7949006,0,0,0.0,0
2159,5636298,0,0,0.0,0
2160,7433654,0,0,0.0,0
2161,7672915,0,1,0.0,0
2162,6526581,26,179,0.145251396648,5
2163,7016698,0,0,0.0,0
2164,7672641,0,3,0.0,0
2165,6671525,3,45,0.06666666666669999,2
2166,7187959,0,6,0.0,0
2167,7418239,0,0,0.0,0
2168,6728531,4,147,0.0272108843537,3
2169,6269402,0,27,0.0,0
2170,7073041,0,15,0.0,0
2171,8707215,0,0,0.0,0
2172,8132920,0,1,0.0,0
2173,5962168,0,1,0.0,0
2174,7016475,1,4,0.25,1
2175,7204156,0,8,0.0,0
2176,6639933,0,1,0.0,0
2177,9185398,0,0,0.0,0
2178,7676676,0,3,0.0,0
2179,9185408,0,0,0.0,0
2180,7642136,0,1,0.0,0
2181,6965779,0,1,0.0,0
2182,5665265,2,5,0.4,1
2183,8498645,0,0,0.0,0
2184,9210442,0,0,0.0,0
2185,6359898,0,5,0.0,0
2186,7365651,0,7,0.0,0
2187,7403066,0,1,0.0,0
2188,7345638,0,2,0.0,0
2189,7729433,1,10,0.1,1
2190,6807563,3,33,0.0909090909091,2
2191,5764111,0,6,0.0,0
2192,7366416,0,0,0.0,0
2193,5637418,1,32,0.03125,1
2194,6643541,2,45,0.044444444444399996,2
2195,7277731,0,8,0.0,0
2196,5796822,0,3,0.0,0
2197,7027604,0,0,0.0,0
2198,6519239,6,11,0.545454545455,2
2199,5828671,0,6,0.0,0
2200,8463313,0,0,0.0,0
2201,7272128,0,4,0.0,0
2202,7259815,0,0,0.0,0
2203,7542956,0,3,0.0,0
2204,7366532,0,5,0.0,0
2205,8825551,0,0,0.0,0
2206,8976128,0,0,0.0,0
2207,7006446,0,3,0.0,0
2208,6091969,1,23,0.0434782608696,1
2209,6246336,0,1,0.0,0
2210,7496145,0,2,0.0,0
2211,8483415,0,1,0.0,0
2212,8797284,0,0,0.0,0
2213,5802044,0,38,0.0,0
2214,6762723,1,56,0.017857142857099998,1
2215,6999751,0,1,0.0,0
2216,6994575,0,12,0.0,0
2217,6486733,0,7,0.0,0
2218,5959315,0,0,0.0,0
2219,5974085,1,6,0.166666666667,1
2220,6272243,0,1,0.0,0
2221,6359838,0,9,0.0,0
2222,6760208,0,0,0.0,0
2223,7782147,0,1,0.0,0
2224,8249017,0,2,0.0,0
2225,6072790,2,2,1.0,1
2226,6765905,0,13,0.0,0
2227,6996172,1,3,0.33333333333299997,1
2228,7509259,1,5,0.2,1
2229,6141331,0,1,0.0,0
2230,5787577,0,1,0.0,0
2231,7808185,0,0,0.0,0
2232,7209462,0,10,0.0,0
2233,6980821,0,4,0.0,0
2234,7551613,0,1,0.0,0
2235,7489755,0,1,0.0,0
2236,6438360,2,31,0.0645161290323,1
2237,6381467,0,46,0.0,0
2238,6163698,0,2,0.0,0
2239,7916633,0,0,0.0,0
2240,7519830,0,11,0.0,0
2241,7333561,0,4,0.0,0
2242,5790045,0,2,0.0,0
2243,9069460,0,0,0.0,0
2244,6731940,2,171,0.011695906432700002,1
2245,7817718,9,3,3.0,2
2246,6851930,0,1,0.0,0
2247,6396825,0,0,0.0,0
2248,6529525,0,29,0.0,0
2249,6018667,0,13,0.0,0
2250,5963876,1,16,0.0625,1
2251,7234119,1,10,0.1,1
2252,6984516,0,29,0.0,0
2253,6807317,16,35,0.457142857143,1
2254,7324801,0,4,0.0,0
2255,5745579,0,0,0.0,0
2256,7177475,0,29,0.0,0
2257,6052064,1,22,0.0454545454545,1
2258,6665283,4,11,0.363636363636,1
2259,7177889,0,2,0.0,0
2260,8406786,0,0,0.0,0
2261,6053743,0,11,0.0,0
2262,6820108,0,0,0.0,0
2263,5999138,1,3,0.33333333333299997,1
2264,8565084,0,0,0.0,0
2265,8503322,0,1,0.0,0
2266,8331937,0,0,0.0,0
2267,8340972,0,0,0.0,0
2268,7295813,0,9,0.0,0
2269,5953669,0,34,0.0,0
2270,6175628,0,2,0.0,0
2271,7106358,2,6,0.33333333333299997,1
2272,7047005,1,9,0.111111111111,1
2273,6140807,0,5,0.0,0
2274,8583421,0,1,0.0,0
2275,6138034,0,38,0.0,0
2276,8180365,0,2,0.0,0
2277,7702349,0,0,0.0,0
2278,6529746,4,16,0.25,2
2279,D497713,0,3,0.0,0
2280,5729539,0,1,0.0,0
2281,6118995,0,2,0.0,0
2282,7769087,2,1,2.0,1
2283,6885852,0,4,0.0,0
2284,7505764,1,0,0.0,1
2285,6725021,1,9,0.111111111111,1
2286,7039443,0,0,0.0,0
2287,6754501,0,5,0.0,0
2288,7698701,0,2,0.0,0
2289,6976081,0,5,0.0,0
2290,6658057,0,7,0.0,0
2291,7504936,2,3,0.666666666667,1
2292,7398453,1,11,0.0909090909091,1
2293,7664091,0,3,0.0,0
2294,7684565,0,4,0.0,0
2295,7643838,0,0,0.0,0
2296,8799464,0,0,0.0,0
2297,8194762,0,2,0.0,0
2298,9077569,0,0,0.0,0
2299,7957772,1,9,0.111111111111,1
2300,7026789,2,12,0.166666666667,2
2301,8270359,3,2,1.5,2
2302,8224184,0,0,0.0,0
2303,9237225,0,0,0.0,0
2304,8483707,0,1,0.0,0
2305,6751464,0,51,0.0,0
2306,7389235,0,25,0.0,0
2307,5717461,0,3,0.0,0
2308,6975881,0,8,0.0,0
2309,6704046,3,42,0.07142857142860001,1
2310,7783952,0,8,0.0,0
2311,7092721,0,3,0.0,0
2312,8005519,0,0,0.0,0
2313,6766353,14,18,0.777777777778,6
2314,5768103,0,11,0.0,0
2315,7890834,0,4,0.0,0
2316,7649886,0,0,0.0,0
2317,6097721,0,6,0.0,0
2318,7015760,0,0,0.0,0
2319,8994661,0,0,0.0,0
2320,8352371,0,0,0.0,0
2321,8199731,0,3,0.0,0
2322,9218811,0,0,0.0,0
2323,6330459,2,39,0.0512820512821,1
2324,6526349,0,36,0.0,0
2325,8886765,0,0,0.0,0
2326,D636783,0,6,0.0,0
2327,6028485,0,37,0.0,0
2328,6134268,0,16,0.0,0
2329,9191500,0,0,0.0,0
2330,8848671,0,0,0.0,0
2331,8934947,0,0,0.0,0
2332,7969702,0,2,0.0,0
2333,6571229,0,0,0.0,0
2334,5880637,0,2,0.0,0
2335,6041241,2,16,0.125,2
2336,6396726,2,1,2.0,2
2337,5790596,0,2,0.0,0
2338,8976884,0,0,0.0,0
2339,6215995,0,0,0.0,0
2340,8060012,1,14,0.07142857142860001,1
2341,6092230,0,1,0.0,0
2342,8379995,0,0,0.0,0
2343,6559811,0,4,0.0,0
2344,7366138,0,0,0.0,0
2345,6278879,0,2,0.0,0
2346,7558560,0,0,0.0,0
2347,6926989,0,1,0.0,0
2348,8819422,0,0,0.0,0
2349,6165639,0,0,0.0,0
2350,7359353,0,3,0.0,0
2351,6914938,0,5,0.0,0
2352,8396453,0,0,0.0,0
2353,6034971,3,13,0.23076923076900002,2
2354,7167459,0,2,0.0,0
2355,5742590,0,2,0.0,0
2356,8515063,0,0,0.0,0
2357,7818166,0,0,0.0,0
2358,7697498,0,0,0.0,0
2359,7680488,0,0,0.0,0
2360,9070356,0,0,0.0,0
2361,8391874,0,0,0.0,0
2362,6038263,0,52,0.0,0
2363,7085542,3,58,0.051724137931,1
2364,7395204,0,2,0.0,0
2365,8553808,0,1,0.0,0
2366,7466675,0,0,0.0,0
2367,7242972,0,3,0.0,0
2368,6160449,2,52,0.0384615384615,2
2369,7360446,0,9,0.0,0
2370,6696866,0,5,0.0,0
2371,7558586,0,1,0.0,0
2372,7202905,0,3,0.0,0
2373,6625613,0,3,0.0,0
2374,6452541,0,5,0.0,0
2375,6492792,0,11,0.0,0
2376,7085246,0,25,0.0,0
2377,8149144,0,8,0.0,0
2378,6298094,0,0,0.0,0
2379,6778831,0,2,0.0,0
2380,7640571,5,2,2.5,1
2381,6900700,0,2,0.0,0
2382,6609141,0,1,0.0,0
2383,8224303,7,0,0.0,1
2384,8711789,0,0,0.0,0
2385,7265726,0,2,0.0,0
2386,7242784,1,4,0.25,1
2387,7054656,0,2,0.0,0
2388,7197463,0,1,0.0,0
2389,6104808,3,13,0.23076923076900002,1
2390,7873285,0,4,0.0,0
2391,6228516,2,5,0.4,2
2392,6256504,0,36,0.0,0
2393,7747017,3,2,1.5,1
2394,7031357,0,0,0.0,0
2395,6725022,10,153,0.0653594771242,5
2396,6397046,0,3,0.0,0
2397,8189522,0,0,0.0,0
2398,8929450,0,0,0.0,0
2399,7333797,0,4,0.0,0
2400,7047050,3,14,0.214285714286,3
2401,8902152,0,0,0.0,0
2402,8731081,0,1,0.0,0
2403,6854077,0,6,0.0,0
2404,6100664,1,5,0.2,1
2405,6434195,0,5,0.0,0
2406,7301923,0,3,0.0,0
2407,7876697,0,12,0.0,0
2408,8565684,0,1,0.0,0
2409,6944245,2,4,0.5,1
2410,5940076,5,39,0.128205128205,3
2411,8953595,0,0,0.0,0
2412,8886261,0,0,0.0,0
2413,6212393,2,26,0.0769230769231,1
2414,7636746,0,1,0.0,0
2415,7622859,0,0,0.0,0
2416,7356348,5,1,5.0,1
2417,8433249,0,1,0.0,0
2418,7181397,0,1,0.0,0
2419,8948394,0,0,0.0,0
2420,7813653,0,0,0.0,0
2421,6707826,2,2,1.0,1
2422,7292879,11,2,5.5,1
2423,6677607,0,0,0.0,0
2424,6950422,0,0,0.0,0
2425,8160067,0,0,0.0,0
2426,7394012,0,7,0.0,0
2427,8761834,0,0,0.0,0
2428,6393076,19,3,6.333333333330001,2
2429,7230997,0,2,0.0,0
2430,6101225,0,3,0.0,0
2431,7680487,0,0,0.0,0
2432,7336619,0,2,0.0,0
2433,6553021,3,13,0.23076923076900002,1
2434,5710990,0,4,0.0,0
2435,6281748,0,24,0.0,0
2436,8103118,0,0,0.0,0
